activity_frequency,category_count,event_type_count,unique_products,unique_brands,average_spend
1,1,1,1,1,385.83
1,1,1,1,1,257.15
1,1,1,1,1,164.88
1,1,1,1,1,220.08
1,1,1,1,1,160.19
1,1,1,1,1,317.89
1,1,1,1,1,222.13
1,1,1,1,1,154.01
1,1,1,1,1,194.89
1,1,1,1,1,88.81
1,1,1,1,1,25.71
1,1,1,1,1,283.12
1,1,1,1,1,82.34
1,1,1,1,1,172.21
1,1,1,1,1,746.0
1,1,1,1,1,73.22
1,1,1,1,1,10.01
1,1,1,1,1,231.64
1,1,1,1,1,64.33
1,1,1,1,1,732.09
1,1,1,1,1,227.16
1,1,1,1,1,272.21
1,1,1,1,1,370.41
1,1,1,1,1,252.21
1,1,1,1,1,380.78
1,1,1,1,1,84.43
1,1,1,1,1,378.77
1,1,1,1,1,589.69
1,1,1,1,1,240.36
1,1,1,1,1,38.35
1,1,1,1,1,14.13
1,1,1,1,1,265.28
1,1,1,1,1,195.03
1,1,1,1,1,71.79
1,1,1,1,1,172.19
1,1,1,1,1,359.03
1,1,1,1,1,33.44
1,1,1,1,1,334.37
1,1,1,1,1,458.38
1,1,1,1,1,129.85
1,1,1,1,1,212.94
1,1,1,1,1,127.42
1,1,1,1,1,455.35
1,1,1,1,1,513.45
1,1,1,1,1,88.55
1,1,1,1,1,172.44
1,1,1,1,1,242.64
1,1,1,1,1,31.51
1,1,1,1,1,140.57
1,1,1,1,1,180.16
1,1,1,1,1,246.45
1,1,1,1,1,88.26
1,1,1,1,1,256.58
1,1,1,1,1,385.82
1,1,1,1,1,168.86
1,1,1,1,1,169.53
1,1,1,1,1,900.9
1,1,1,1,1,130.48
1,1,1,1,1,26.51
1,1,1,1,1,373.5
1,1,1,1,1,231.41
1,1,1,1,1,198.2
1,1,1,1,1,105.54
1,1,1,1,1,195.07
1,1,1,1,1,150.95
1,1,1,1,1,130.99
1,1,1,1,1,334.37
1,1,1,1,1,355.2
1,1,1,1,1,318.9
1,1,1,1,1,583.27
1,1,1,1,1,92.64
1,1,1,1,1,95.34
1,1,1,1,1,77.69
1,1,1,1,1,179.92
1,1,1,1,1,295.76
1,1,1,1,1,257.38
1,1,1,1,1,141.57
1,1,1,1,1,64.02
1,1,1,1,1,286.43
1,1,1,1,1,190.22
1,1,1,1,1,463.07
1,1,1,1,1,218.26
1,1,1,1,1,169.63
1,1,1,1,1,128.45
1,1,1,1,1,259.96
1,1,1,1,1,257.15
1,1,1,1,1,331.72
1,1,1,1,1,975.56
1,1,1,1,1,503.23
2,2,1,2,2,160.225
1,1,1,1,1,224.28
1,1,1,1,1,78.5
1,1,1,1,1,705.11
1,1,1,1,1,97.79
1,1,1,1,1,707.87
1,1,1,1,1,74.62
1,1,1,1,1,59.6
1,1,1,1,1,130.25
1,1,1,1,1,201.55
1,1,1,1,1,34.49
1,1,1,1,1,151.39
1,1,1,1,1,975.56
1,1,1,1,1,171.9
1,1,1,1,1,128.45
1,1,1,1,1,975.56
1,1,1,1,1,172.17
1,1,1,1,1,268.95
1,1,1,1,1,25.24
1,1,1,1,1,36.55
1,1,1,1,1,347.22
1,1,1,1,1,458.96
1,1,1,1,1,128.62
1,1,1,1,1,118.2
2,1,1,2,2,165.385
1,1,1,1,1,321.73
1,1,1,1,1,14.63
1,1,1,1,1,102.71
1,1,1,1,1,177.61
1,1,1,1,1,136.17
1,1,1,1,1,514.79
1,1,1,1,1,463.33
1,1,1,1,1,130.49
1,1,1,1,1,122.27
1,1,1,1,1,177.1
1,1,1,1,1,102.94
1,1,1,1,1,975.57
1,1,1,1,1,60.49
1,1,1,1,1,336.95
1,1,1,1,1,352.39
1,1,1,1,1,437.56
1,1,1,1,1,386.08
1,1,1,1,1,48.14
1,1,1,1,1,384.77
1,1,1,1,1,218.54
1,1,1,1,1,379.08
1,1,1,1,1,89.84
1,1,1,1,1,370.67
1,1,1,1,1,250.96
1,1,1,1,1,386.03
1,1,1,1,1,42.47
1,1,1,1,1,217.79
1,1,1,1,1,130.48
1,1,1,1,1,53.54
1,1,1,1,1,617.75
1,1,1,1,1,275.08
1,1,1,1,1,115.55
1,1,1,1,1,174.39
1,1,1,1,1,154.42
1,1,1,1,1,272.33
1,1,1,1,1,370.64
1,1,1,1,1,462.05
1,1,1,1,1,354.64
1,1,1,1,1,357.59
1,1,1,1,1,833.74
1,1,1,1,1,169.24
1,1,1,1,1,386.08
1,1,1,1,1,48.88
1,1,1,1,1,875.16
1,1,1,1,1,50.68
1,1,1,1,1,230.59
1,1,1,1,1,130.48
1,1,1,1,1,10.81
1,1,1,1,1,71.3
1,1,1,1,1,952.03
1,1,1,1,1,643.49
1,1,1,1,1,166.75
1,1,1,1,1,359.36
1,1,1,1,1,78.51
1,1,1,1,1,175.01
1,1,1,1,1,97.56
1,1,1,1,1,630.62
1,1,1,1,1,643.23
1,1,1,1,1,172.17
1,1,1,1,1,256.89
1,1,1,1,1,180.16
1,1,1,1,1,236.74
1,1,1,1,1,60.98
1,1,1,1,1,334.6
1,1,1,1,1,131.53
1,1,1,1,1,471.05
1,1,1,1,1,38.33
1,1,1,1,1,28.06
1,1,1,1,1,731.47
1,1,1,1,1,346.73
1,1,1,1,1,5.12
1,1,1,1,1,488.82
1,1,1,1,1,159.8
1,1,1,1,1,231.38
1,1,1,1,1,128.68
1,1,1,1,1,313.93
1,1,1,1,1,176.84
1,1,1,1,1,177.61
1,1,1,1,1,22.91
1,1,1,1,1,146.46
1,1,1,1,1,424.72
1,1,1,1,1,82.11
1,1,1,1,1,243.22
1,1,1,1,1,174.99
1,1,1,1,1,514.78
1,1,1,1,1,257.12
1,1,1,1,1,386.11
1,1,1,1,1,292.16
1,1,1,1,1,257.15
1,1,1,1,1,54.8
1,1,1,1,1,115.81
1,1,1,1,1,102.19
1,1,1,1,1,63.99
1,1,1,1,1,975.56
1,1,1,1,1,326.13
1,1,1,1,1,191.59
1,1,1,1,1,270.95
1,1,1,1,1,72.05
1,1,1,1,1,272.05
1,1,1,1,1,8.98
1,1,1,1,1,38.61
1,1,1,1,1,231.64
1,1,1,1,1,33.2
1,1,1,1,1,855.49
1,1,1,1,1,10.27
1,1,1,1,1,218.8
1,1,1,1,1,203.74
1,1,1,1,1,282.89
1,1,1,1,1,740.93
1,1,1,1,1,153.0
1,1,1,1,1,730.26
1,1,1,1,1,51.46
1,1,1,1,1,360.34
1,1,1,1,1,947.26
1,1,1,1,1,383.52
1,1,1,1,1,58.94
1,1,1,1,1,360.34
1,1,1,1,1,169.84
1,1,1,1,1,98.84
1,1,1,1,1,198.2
1,1,1,1,1,581.16
1,1,1,1,1,617.75
1,1,1,1,1,514.53
1,1,1,1,1,133.57
1,1,1,1,1,67.95
2,1,2,1,1,586.345
1,1,1,1,1,533.35
1,1,1,1,1,951.85
1,1,1,1,1,222.66
1,1,1,1,1,358.57
1,1,1,1,1,26.26
1,1,1,1,1,437.33
1,1,1,1,1,410.82
1,1,1,1,1,66.84
1,1,1,1,1,64.33
1,1,1,1,1,286.22
1,1,1,1,1,369.37
1,1,1,1,1,591.73
1,1,1,1,1,165.91
2,1,1,2,2,58.545
1,1,1,1,1,511.71
1,1,1,1,1,61.01
1,1,1,1,1,760.51
1,1,1,1,1,645.83
1,1,1,1,1,859.14
1,1,1,1,1,174.99
1,1,1,1,1,17.22
1,1,1,1,1,122.24
1,1,1,1,1,535.63
1,1,1,1,1,579.74
1,1,1,1,1,729.32
1,1,1,1,1,404.1
1,1,1,1,1,250.82
1,1,1,1,1,975.56
1,1,1,1,1,174.39
1,1,1,1,1,41.16
1,1,1,1,1,373.21
1,1,1,1,1,130.48
1,1,1,1,1,35.78
1,1,1,1,1,460.5
1,1,1,1,1,95.14
1,1,1,1,1,272.08
1,1,1,1,1,514.79
1,1,1,1,1,421.6
1,1,1,1,1,178.42
1,1,1,1,1,110.94
1,1,1,1,1,44.88
1,1,1,1,1,380.19
1,1,1,1,1,221.34
1,1,1,1,1,65.68
1,1,1,1,1,256.63
1,1,1,1,1,142.35
1,1,1,1,1,308.63
1,1,1,1,1,203.09
1,1,1,1,1,460.11
1,1,1,1,1,827.47
1,1,1,1,1,565.6
1,1,1,1,1,72.04
1,1,1,1,1,166.01
1,1,1,1,1,334.6
1,1,1,1,1,95.14
1,1,1,1,1,731.04
1,1,1,1,1,189.97
1,1,1,1,1,252.88
1,1,1,1,1,34.47
1,1,1,1,1,107.85
1,1,1,1,1,154.42
1,1,1,1,1,161.84
1,1,1,1,1,373.21
1,1,1,1,1,132.56
1,1,1,1,1,233.82
1,1,1,1,1,71.82
1,1,1,1,1,121.24
1,1,1,1,1,172.46
1,1,1,1,1,900.64
1,1,1,1,1,200.52
1,1,1,1,1,8.49
1,1,1,1,1,115.81
1,1,1,1,1,298.57
1,1,1,1,1,143.89
1,1,1,1,1,370.41
1,1,1,1,1,54.11
1,1,1,1,1,87.52
1,1,1,1,1,11.66
1,1,1,1,1,127.34
1,1,1,1,1,431.4
1,1,1,1,1,216.98
1,1,1,1,1,180.16
1,1,1,1,1,213.88
1,1,1,1,1,604.89
1,1,1,1,1,341.04
1,1,1,1,1,456.45
1,1,1,1,1,123.53
1,1,1,1,1,254.76
1,1,1,1,1,715.02
1,1,1,1,1,146.46
1,1,1,1,1,198.46
1,1,1,1,1,136.17
1,1,1,1,1,202.84
1,1,1,1,1,738.61
1,1,1,1,1,460.51
1,1,1,1,1,261.73
1,1,1,1,1,284.37
1,1,1,1,1,64.33
1,1,1,1,1,89.84
1,1,1,1,1,321.5
1,1,1,1,1,514.56
1,1,1,1,1,66.61
1,1,1,1,1,33.44
1,1,1,1,1,145.13
1,1,1,1,1,643.49
1,1,1,1,1,591.98
1,1,1,1,1,286.84
1,1,1,1,1,223.43
1,1,1,1,1,286.35
1,1,1,1,1,885.45
1,1,1,1,1,150.7
1,1,1,1,1,258.29
1,1,1,1,1,108.71
1,1,1,1,1,584.31
1,1,1,1,1,217.77
1,1,1,1,1,513.43
1,1,1,1,1,64.33
1,1,1,1,1,422.09
1,1,1,1,1,25.71
1,1,1,1,1,552.08
1,1,1,1,1,111.79
1,1,1,1,1,308.63
1,1,1,1,1,203.35
1,1,1,1,1,177.34
1,1,1,1,1,459.16
1,1,1,1,1,521.25
1,1,1,1,1,230.89
1,1,1,1,1,694.72
1,1,1,1,1,98.33
1,1,1,1,1,171.57
1,1,1,1,1,20.57
1,1,1,1,1,388.68
1,1,1,1,1,128.69
1,1,1,1,1,286.86
1,1,1,1,1,250.91
1,1,1,1,1,360.34
1,1,1,1,1,437.31
1,1,1,1,1,270.28
1,1,1,1,1,71.82
1,1,1,1,1,453.27
1,1,1,1,1,78.46
1,1,1,1,1,42.44
1,1,1,1,1,823.68
1,1,1,1,1,46.08
1,1,1,1,1,105.51
1,1,1,1,1,218.77
1,1,1,1,1,253.05
1,1,1,1,1,257.15
1,1,1,1,1,926.38
1,1,1,1,1,170.84
1,1,1,1,1,419.29
1,1,1,1,1,360.08
1,1,1,1,1,121.24
1,1,1,1,1,388.68
1,1,1,1,1,151.35
1,1,1,1,1,256.88
1,1,1,1,1,109.11
1,1,1,1,1,231.64
1,1,1,1,1,132.87
1,1,1,1,1,283.05
1,1,1,1,1,463.31
1,1,1,1,1,234.63
1,1,1,1,1,231.64
1,1,1,1,1,160.2
1,1,1,1,1,90.07
1,1,1,1,1,154.19
1,1,1,1,1,533.26
1,1,1,1,1,132.05
1,1,1,1,1,32.18
1,1,1,1,1,37.04
1,1,1,1,1,34.43
1,1,1,1,1,389.92
1,1,1,1,1,12.66
1,1,1,1,1,229.41
1,1,1,1,1,133.81
1,1,1,1,1,127.29
1,1,1,1,1,975.56
1,1,1,1,1,289.56
1,1,1,1,1,110.43
1,1,1,1,1,537.72
1,1,1,1,1,54.8
1,1,1,1,1,161.93
1,1,1,1,1,71.79
1,1,1,1,1,169.11
1,1,1,1,1,692.4
1,1,1,1,1,79.77
1,1,1,1,1,578.65
1,1,1,1,1,222.08
1,1,1,1,1,198.07
1,1,1,1,1,94.96
1,1,1,1,1,203.33
1,1,1,1,1,298.72
1,1,1,1,1,375.07
1,1,1,1,1,77.2
1,1,1,1,1,250.69
1,1,1,1,1,591.78
1,1,1,1,1,257.15
1,1,1,1,1,154.19
1,1,1,1,1,464.05
1,1,1,1,1,511.72
1,1,1,1,1,72.05
1,1,1,1,1,174.26
1,1,1,1,1,643.23
1,1,1,1,1,609.43
1,1,1,1,1,355.2
1,1,1,1,1,151.56
1,1,1,1,1,175.01
1,1,1,1,1,308.48
1,1,1,1,1,133.81
1,1,1,1,1,102.94
1,1,1,1,1,694.97
1,1,1,1,1,251.74
1,1,1,1,1,231.33
1,1,1,1,1,135.01
1,1,1,1,1,77.2
1,1,1,1,1,131.76
1,1,1,1,1,231.64
1,1,1,1,1,172.22
1,1,1,1,1,511.71
1,1,1,1,1,334.37
1,1,1,1,1,286.84
1,1,1,1,1,360.06
1,1,1,1,1,46.95
1,1,1,1,1,154.19
1,1,1,1,1,360.11
1,1,1,1,1,102.94
1,1,1,1,1,180.16
1,1,1,1,1,128.68
1,1,1,1,1,64.02
1,1,1,1,1,246.52
1,1,1,1,1,483.67
1,1,1,1,1,587.37
1,1,1,1,1,254.11
1,1,1,1,1,965.17
1,1,1,1,1,386.08
1,1,1,1,1,143.38
1,1,1,1,1,668.81
1,1,1,1,1,133.59
1,1,1,1,1,231.64
1,1,1,1,1,197.69
1,1,1,1,1,975.56
1,1,1,1,1,132.56
1,1,1,1,1,357.8
1,1,1,1,1,388.42
1,1,1,1,1,53.54
1,1,1,1,1,169.74
1,1,1,1,1,709.9
1,1,1,1,1,244.27
1,1,1,1,1,128.7
1,1,1,1,1,583.72
1,1,1,1,1,118.15
1,1,1,1,1,360.11
1,1,1,1,1,130.76
1,1,1,1,1,311.72
1,1,1,1,1,257.38
1,1,1,1,1,205.41
1,1,1,1,1,244.25
1,1,1,1,1,231.64
1,1,1,1,1,71.81
1,1,1,1,1,478.67
1,1,1,1,1,452.75
1,1,1,1,1,293.19
1,1,1,1,1,285.44
1,1,1,1,1,257.15
1,1,1,1,1,867.46
1,1,1,1,1,159.33
1,1,1,1,1,250.69
1,1,1,1,1,485.54
1,1,1,1,1,758.6
1,1,1,1,1,257.15
1,1,1,1,1,72.33
1,1,1,1,1,579.16
1,1,1,1,1,35.22
1,1,1,1,1,732.18
1,1,1,1,1,603.49
2,1,1,2,2,88.585
1,1,1,1,1,111.75
1,1,1,1,1,71.56
1,1,1,1,1,251.18
1,1,1,1,1,120.98
1,1,1,1,1,730.37
1,1,1,1,1,172.21
1,1,1,1,1,484.0
1,1,1,1,1,18.43
1,1,1,1,1,569.71
1,1,1,1,1,603.49
1,1,1,1,1,565.29
1,1,1,1,1,56.6
1,1,1,1,1,406.7
1,1,1,1,1,771.94
1,1,1,1,1,422.77
1,1,1,1,1,849.13
1,1,1,1,1,256.77
1,1,1,1,1,19.77
1,1,1,1,1,11.81
1,1,1,1,1,102.38
1,1,1,1,1,926.64
1,1,1,1,1,540.53
1,1,1,1,1,286.84
1,1,1,1,1,172.46
1,1,1,1,1,252.23
1,1,1,1,1,722.53
1,1,1,1,1,940.82
1,1,1,1,1,222.34
1,1,1,1,1,133.59
1,1,1,1,1,357.54
1,1,1,1,1,174.75
1,1,1,1,1,107.85
1,1,1,1,1,6.66
1,1,1,1,1,266.0
1,1,1,1,1,731.87
1,1,1,1,1,38.58
1,1,1,1,1,36.01
1,1,1,1,1,179.14
1,1,1,1,1,462.66
1,1,1,1,1,247.08
1,1,1,1,1,82.37
1,1,1,1,1,169.25
1,1,1,1,1,223.58
1,1,1,1,1,57.14
1,1,1,1,1,77.2
1,1,1,1,1,140.83
1,1,1,1,1,228.81
1,1,1,1,1,92.13
1,1,1,1,1,51.22
1,1,1,1,1,460.11
1,1,1,1,1,128.68
1,1,1,1,1,197.66
1,1,1,1,1,462.82
1,1,1,1,1,131.64
1,1,1,1,1,161.83
1,1,1,1,1,359.03
1,1,1,1,1,230.64
1,1,1,1,1,256.12
1,1,1,1,1,131.02
1,1,1,1,1,230.89
1,1,1,1,1,153.0
1,1,1,1,1,462.61
1,1,1,1,1,31.62
1,1,1,1,1,14.91
1,1,1,1,1,308.86
1,1,1,1,1,172.44
1,1,1,1,1,520.67
1,1,1,1,1,253.03
1,1,1,1,1,38.59
1,1,1,1,1,128.62
1,1,1,1,1,110.66
1,1,1,1,1,257.14
1,1,1,1,1,131.64
1,1,1,1,1,93.18
1,1,1,1,1,975.56
1,1,1,1,1,126.34
1,1,1,1,1,196.88
1,1,1,1,1,142.86
1,1,1,1,1,188.11
1,1,1,1,1,321.48
1,1,1,1,1,140.26
1,1,1,1,1,462.56
1,1,1,1,1,333.89
1,1,1,1,1,130.25
1,1,1,1,1,801.22
1,1,1,1,1,746.19
1,1,1,1,1,334.35
1,1,1,1,1,190.97
1,1,1,1,1,102.94
1,1,1,1,1,218.77
1,1,1,1,1,101.64
1,1,1,1,1,599.5
1,1,1,1,1,702.76
1,1,1,1,1,694.72
1,1,1,1,1,15.03
1,1,1,1,1,185.8
1,1,1,1,1,975.56
1,1,1,1,1,286.84
1,1,1,1,1,130.25
1,1,1,1,1,166.03
1,1,1,1,1,260.01
1,1,1,1,1,218.51
1,1,1,1,1,731.36
1,1,1,1,1,203.35
1,1,1,1,1,703.06
1,1,1,1,1,741.06
1,1,1,1,1,62.81
1,1,1,1,1,22.38
1,1,1,1,1,846.84
1,1,1,1,1,174.05
1,1,1,1,1,18.76
1,1,1,1,1,154.42
1,1,1,1,1,171.94
1,1,1,1,1,76.19
1,1,1,1,1,555.97
1,1,1,1,1,379.57
1,1,1,1,1,975.56
1,1,1,1,1,142.86
1,1,1,1,1,696.15
1,1,1,1,1,190.45
1,1,1,1,1,165.2
1,1,1,1,1,611.96
1,1,1,1,1,95.24
1,1,1,1,1,286.84
1,1,1,1,1,161.9
1,1,1,1,1,746.48
1,1,1,1,1,89.84
1,1,1,1,1,172.05
1,1,1,1,1,380.7
1,1,1,1,1,333.46
1,1,1,1,1,358.54
1,1,1,1,1,216.17
1,1,1,1,1,191.77
1,1,1,1,1,253.13
1,1,1,1,1,141.32
1,1,1,1,1,190.46
1,1,1,1,1,230.85
1,1,1,1,1,141.55
1,1,1,1,1,180.96
1,1,1,1,1,240.52
1,1,1,1,1,30.86
1,1,1,1,1,635.48
1,1,1,1,1,195.37
1,1,1,1,1,143.48
1,1,1,1,1,139.71
1,1,1,1,1,128.44
1,1,1,1,1,32.95
1,1,1,1,1,274.11
1,1,1,1,1,231.41
1,1,1,1,1,344.64
1,1,1,1,1,730.18
1,1,1,1,1,35.99
1,1,1,1,1,38.61
1,1,1,1,1,20.28
1,1,1,1,1,227.03
1,1,1,1,1,0.88
1,1,1,1,1,691.88
1,1,1,1,1,179.26
1,1,1,1,1,354.64
1,1,1,1,1,204.64
1,1,1,1,1,360.37
1,1,1,1,1,746.17
1,1,1,1,1,64.05
1,1,1,1,1,511.98
1,1,1,1,1,45.05
1,1,1,1,1,41.16
1,1,1,1,1,25.48
1,1,1,1,1,171.56
1,1,1,1,1,171.56
1,1,1,1,1,295.76
1,1,1,1,1,388.9
1,1,1,1,1,978.9
1,1,1,1,1,38.3
1,1,1,1,1,289.53
1,1,1,1,1,700.12
1,1,1,1,1,434.72
1,1,1,1,1,682.09
1,1,1,1,1,268.45
1,1,1,1,1,681.87
1,1,1,1,1,898.09
1,1,1,1,1,169.58
1,1,1,1,1,171.87
1,1,1,1,1,69.49
1,1,1,1,1,59.18
1,1,1,1,1,419.53
1,1,1,1,1,496.41
1,1,1,1,1,154.01
1,1,1,1,1,230.38
1,1,1,1,1,867.13
1,1,1,1,1,776.08
1,1,1,1,1,153.15
1,1,1,1,1,435.02
1,1,1,1,1,100.65
1,1,1,1,1,278.38
1,1,1,1,1,62.53
1,1,1,1,1,329.46
1,1,1,1,1,141.57
1,1,1,1,1,149.04
1,1,1,1,1,218.54
1,1,1,1,1,35.15
1,1,1,1,1,131.02
1,1,1,1,1,179.93
1,1,1,1,1,488.89
1,1,1,1,1,282.89
1,1,1,1,1,72.02
1,1,1,1,1,359.08
1,1,1,1,1,36.04
1,1,1,1,1,317.63
1,1,1,1,1,532.57
1,1,1,1,1,23.17
1,1,1,1,1,122.01
1,1,1,1,1,375.66
1,1,1,1,1,275.52
1,1,1,1,1,142.35
1,1,1,1,1,347.67
1,1,1,1,1,99.71
1,1,1,1,1,131.51
1,1,1,1,1,289.56
1,1,1,1,1,11.56
1,1,1,1,1,334.24
1,1,1,1,1,172.02
1,1,1,1,1,289.55
1,1,1,1,1,141.86
1,1,1,1,1,196.98
1,1,1,1,1,437.57
1,1,1,1,1,132.15
1,1,1,1,1,166.03
1,1,1,1,1,61.75
1,1,1,1,1,169.83
1,1,1,1,1,135.01
1,1,1,1,1,252.88
1,1,1,1,1,149.27
1,1,1,1,1,26.19
1,1,1,1,1,43.24
1,1,1,1,1,140.76
1,1,1,1,1,203.43
1,1,1,1,1,463.07
1,1,1,1,1,91.12
1,1,1,1,1,39.61
1,1,1,1,1,252.85
1,1,1,1,1,132.15
1,1,1,1,1,589.98
1,1,1,1,1,99.36
1,1,1,1,1,352.11
1,1,1,1,1,344.41
1,1,1,1,1,176.84
1,1,1,1,1,328.37
1,1,1,1,1,760.1
1,1,1,1,1,334.6
1,1,1,1,1,64.35
1,1,1,1,1,172.06
1,1,1,1,1,952.23
1,1,1,1,1,975.56
1,1,1,1,1,200.75
1,1,1,1,1,224.34
1,1,1,1,1,496.47
1,1,1,1,1,131.53
1,1,1,1,1,20.57
1,1,1,1,1,41.44
1,1,1,1,1,32.18
1,1,1,1,1,144.89
1,1,1,1,1,127.42
1,1,1,1,1,100.39
1,1,1,1,1,731.04
1,1,1,1,1,308.6
1,1,1,1,1,252.93
1,1,1,1,1,74.08
1,1,1,1,1,230.38
1,1,1,1,1,171.56
1,1,1,1,1,360.34
1,1,1,1,1,128.68
1,1,1,1,1,42.21
1,1,1,1,1,550.08
1,1,1,1,1,177.37
1,1,1,1,1,38.61
1,1,1,1,1,60.98
1,1,1,1,1,141.55
1,1,1,1,1,512.21
1,1,1,1,1,127.88
1,1,1,1,1,776.08
1,1,1,1,1,10.31
1,1,1,1,1,560.83
1,1,1,1,1,280.57
1,1,1,1,1,174.05
1,1,1,1,1,207.73
1,1,1,1,1,218.54
1,1,1,1,1,173.56
1,1,1,1,1,252.85
1,1,1,1,1,157.53
1,1,1,1,1,694.97
1,1,1,1,1,194.33
2,1,1,2,2,598.495
1,1,1,1,1,93.7
1,1,1,1,1,380.96
1,1,1,1,1,154.19
1,1,1,1,1,75.68
1,1,1,1,1,501.92
1,1,1,1,1,128.45
1,1,1,1,1,97.56
1,1,1,1,1,196.63
1,1,1,1,1,169.48
1,1,1,1,1,106.77
1,1,1,1,1,569.71
1,1,1,1,1,386.08
1,1,1,1,1,90.02
1,1,1,1,1,489.04
1,1,1,1,1,59.2
1,1,1,1,1,194.34
1,1,1,1,1,130.51
1,1,1,1,1,15.19
1,1,1,1,1,11.51
1,1,1,1,1,123.53
1,1,1,1,1,154.42
1,1,1,1,1,41.16
1,1,1,1,1,87.8
1,1,1,1,1,22.35
1,1,1,1,1,254.56
1,1,1,1,1,230.61
1,1,1,1,1,460.5
1,1,1,1,1,899.87
1,1,1,1,1,809.21
1,1,1,1,1,38.61
1,1,1,1,1,592.01
1,1,1,1,1,160.24
1,1,1,1,1,135.01
1,1,1,1,1,243.25
1,1,1,1,1,190.22
1,1,1,1,1,75.24
1,1,1,1,1,231.41
1,1,1,1,1,98.07
1,1,1,1,1,577.94
1,1,1,1,1,27.03
1,1,1,1,1,578.31
1,1,1,1,1,380.96
1,1,1,1,1,30.36
1,1,1,1,1,135.01
1,1,1,1,1,102.94
1,1,1,1,1,180.16
1,1,1,1,1,252.83
1,1,1,1,1,97.76
2,2,1,2,2,347.36
1,1,1,1,1,150.45
1,1,1,1,1,109.32
1,1,1,1,1,539.5
1,1,1,1,1,76.19
1,1,1,1,1,218.51
1,1,1,1,1,130.99
1,1,1,1,1,154.16
1,1,1,1,1,196.6
1,1,1,1,1,89.84
1,1,1,1,1,460.6
1,1,1,1,1,230.59
1,1,1,1,1,131.51
1,1,1,1,1,122.01
1,1,1,1,1,79.02
1,1,1,1,1,383.27
1,1,1,1,1,386.08
1,1,1,1,1,172.44
1,1,1,1,1,179.28
1,1,1,1,1,120.72
1,1,1,1,1,186.85
1,1,1,1,1,70.79
1,1,1,1,1,154.19
1,1,1,1,1,213.47
1,1,1,1,1,462.38
1,1,1,1,1,283.12
1,1,1,1,1,90.07
1,1,1,1,1,367.81
1,1,1,1,1,93.75
1,1,1,1,1,172.22
1,1,1,1,1,5.95
1,1,1,1,1,197.82
1,1,1,1,1,190.46
1,1,1,1,1,334.63
1,1,1,1,1,229.47
1,1,1,1,1,289.58
1,1,1,1,1,454.32
1,1,1,1,1,187.89
1,1,1,1,1,132.05
1,1,1,1,1,173.93
1,1,1,1,1,189.71
2,1,1,2,2,346.17999999999995
1,1,1,1,1,468.48
1,1,1,1,1,130.48
1,1,1,1,1,159.33
1,1,1,1,1,251.59
1,1,1,1,1,36.01
1,1,1,1,1,169.48
1,1,1,1,1,138.74
1,1,1,1,1,900.67
1,1,1,1,1,329.25
2,2,1,2,2,200.765
1,1,1,1,1,218.49
1,1,1,1,1,501.89
1,1,1,1,1,115.81
1,1,1,1,1,489.05
1,1,1,1,1,701.18
1,1,1,1,1,478.36
1,1,1,1,1,346.46
1,1,1,1,1,257.38
1,1,1,1,1,8.21
1,1,1,1,1,254.76
2,2,1,2,2,69.33
1,1,1,1,1,437.57
1,1,1,1,1,32.33
1,1,1,1,1,131.02
1,1,1,1,1,875.18
1,1,1,1,1,952.16
1,1,1,1,1,334.24
1,1,1,1,1,153.62
1,1,1,1,1,975.56
1,1,1,1,1,128.68
1,1,1,1,1,3.06
1,1,1,1,1,514.79
1,1,1,1,1,69.24
1,1,1,1,1,975.56
1,1,1,1,1,454.21
1,1,1,1,1,30.86
1,1,1,1,1,173.98
1,1,1,1,1,89.84
1,1,1,1,1,9.51
1,1,1,1,1,51.22
1,1,1,1,1,118.15
1,1,1,1,1,358.57
1,1,1,1,1,66.9
1,1,1,1,1,252.63
1,1,1,1,1,23.04
1,1,1,1,1,197.82
2,1,1,2,2,321.195
1,1,1,1,1,514.53
1,1,1,1,1,230.79
1,1,1,1,1,51.22
1,1,1,1,1,131.92
1,1,1,1,1,249.86
1,1,1,1,1,37.97
1,1,1,1,1,228.82
1,1,1,1,1,51.46
1,1,1,1,1,380.96
1,1,1,1,1,169.86
1,1,1,1,1,141.29
1,1,1,1,1,123.56
1,1,1,1,1,27.13
1,1,1,1,1,155.71
1,1,1,1,1,360.11
1,1,1,1,1,965.02
1,1,1,1,1,229.9
1,1,1,1,1,149.76
1,1,1,1,1,189.97
1,1,1,1,1,231.64
1,1,1,1,1,290.93
1,1,1,1,1,153.56
1,1,1,1,1,731.04
1,1,1,1,1,114.55
1,1,1,1,1,26.13
1,1,1,1,1,19.28
1,1,1,1,1,735.92
1,1,1,1,1,59.13
1,1,1,1,1,360.34
1,1,1,1,1,195.63
1,1,1,1,1,42.19
1,1,1,1,1,33.44
1,1,1,1,1,133.53
1,1,1,1,1,173.95
1,1,1,1,1,488.79
1,1,1,1,1,163.92
1,1,1,1,1,358.26
1,1,1,1,1,283.23
1,1,1,1,1,566.04
1,1,1,1,1,513.45
1,1,1,1,1,437.33
1,1,1,1,1,30.63
1,1,1,1,1,25.71
1,1,1,1,1,496.48
1,1,1,1,1,135.01
1,1,1,1,1,437.2
1,1,1,1,1,198.09
1,1,1,1,1,272.59
1,1,1,1,1,356.48
1,1,1,1,1,272.34
1,1,1,1,1,277.42
1,1,1,1,1,360.11
